street,quarter,Census name,male sick,female sick,male dead,female dead,street index,start date,end date
Christenbernikovstræde,Kjoebmager,Christenbernikovstræde,0,0,0,0,105,12-06-1853,18-06-1853
Christenbernikovstræde,Kjoebmager,Christenbernikovstræde,0,0,0,0,105,19-06-1853,25-06-1853
Christenbernikovstræde,Kjoebmager,Christenbernikovstræde,0,0,0,0,105,26-06-1853,02-07-1853
Christenbernikovstræde,Kjoebmager,Christenbernikovstræde,2,2,1,0,105,10-07-1853,16-07-1853
Christenbernikovstræde,Kjoebmager,Christenbernikovstræde,1,3,1,0,105,17-07-1853,23-07-1853
Christenbernikovstræde,Kjoebmager,Christenbernikovstræde,2,3,2,2,105,24-07-1853,30-07-1853
Christenbernikovstræde,Kjoebmager,Christenbernikovstræde,2,3,0,2,105,31-07-1853,06-08-1853
Christenbernikovstræde,Kjoebmager,Christenbernikovstræde,2,2,2,2,105,07-08-1853,13-08-1853
Christenbernikovstræde,Kjoebmager,Christenbernikovstræde,0,0,0,0,105,14-08-1853,20-08-1853
Christenbernikovstræde,Kjoebmager,Christenbernikovstræde,0,0,0,0,105,21-08-1853,27-08-1853
Christenbernikovstræde,Kjoebmager,Christenbernikovstræde,0,0,0,0,105,28-08-1853,03-09-1853
Christenbernikovstræde,Kjoebmager,Christenbernikovstræde,0,0,0,0,105,04-09-1853,10-09-1853
Christenbernikovstræde,Kjoebmager,Christenbernikovstræde,0,0,0,0,105,11-09-1853,17-09-1853
Christenbernikovstræde,Kjoebmager,Christenbernikovstræde,0,0,0,0,105,18-09-1853,24-09-1853
Christenbernikovstræde,Kjoebmager,Christenbernikovstræde,0,0,0,0,105,25-09-1853,01-10-1853
Citadellet,St. Annae Oester,Citadellet,0,0,0,0,62,03-07-1853,09-07-1853
Citadellet,St. Annae Oester,Citadellet,0,0,0,0,62,12-06-1853,18-06-1853
Citadellet,St. Annae Oester,Citadellet,0,0,0,0,62,19-06-1853,25-06-1853
Citadellet,St. Annae Oester,Citadellet,1,0,1,0,62,26-06-1853,02-07-1853
Citadellet,St. Annae Oester,Citadellet,0,0,0,0,62,10-07-1853,16-07-1853
Citadellet,St. Annae Oester,Citadellet,1,0,1,0,62,17-07-1853,23-07-1853
Citadellet,St. Annae Oester,Citadellet,0,0,0,0,62,24-07-1853,30-07-1853
Citadellet,St. Annae Oester,Citadellet,1,0,1,0,62,31-07-1853,06-08-1853
Citadellet,St. Annae Oester,Citadellet,0,0,0,0,62,14-08-1853,20-08-1853
Citadellet,St. Annae Oester,Citadellet,0,0,0,0,62,21-08-1853,27-08-1853
Citadellet,St. Annae Oester,Citadellet,0,0,0,0,62,28-08-1853,03-09-1853
Citadellet,St. Annae Oester,Citadellet,0,0,0,0,62,04-09-1853,10-09-1853
Citadellet,St. Annae Oester,Citadellet,0,0,0,0,62,11-09-1853,17-09-1853
Citadellet,St. Annae Oester,Citadellet,0,0,0,0,62,18-09-1853,24-09-1853
Citadellet,St. Annae Oester,Citadellet,0,0,0,0,62,25-09-1853,01-10-1853
Citadellet,St. Annae Oester,Citadellet,0,0,0,0,62,07-08-1853,13-08-1853
Compagnistræde,Snarens,Compagnistræde,0,0,0,0,155,03-07-1853,09-07-1853
Compagnistræde,Snarens,Compagnistræde,0,0,0,0,155,12-06-1853,18-06-1853
Compagnistræde,Snarens,Compagnistræde,0,0,0,0,155,19-06-1853,25-06-1853
Compagnistræde,Snarens,Compagnistræde,0,0,0,0,155,26-06-1853,02-07-1853
Compagnistræde,Snarens,Compagnistræde,0,0,0,0,155,10-07-1853,16-07-1853
Compagnistræde,Snarens,Compagnistræde,1,1,0,0,155,17-07-1853,23-07-1853
Compagnistræde,Snarens,Compagnistræde,2,1,2,1,155,24-07-1853,30-07-1853
Compagnistræde,Snarens,Compagnistræde,0,0,0,0,155,31-07-1853,06-08-1853
Compagnistræde,Snarens,Compagnistræde,0,1,0,0,155,07-08-1853,13-08-1853
Compagnistræde,Snarens,Compagnistræde,0,0,0,0,155,14-08-1853,20-08-1853
Compagnistræde,Snarens,Compagnistræde,0,0,0,0,155,21-08-1853,27-08-1853
Compagnistræde,Snarens,Compagnistræde,0,1,0,0,155,28-08-1853,03-09-1853
Compagnistræde,Snarens,Compagnistræde,0,0,0,0,155,04-09-1853,10-09-1853
Compagnistræde,Snarens,Compagnistræde,0,0,0,0,155,11-09-1853,17-09-1853
Compagnistræde,Snarens,Compagnistræde,0,0,0,0,155,18-09-1853,24-09-1853
Compagnistræde,Snarens,Compagnistræde,0,0,0,0,155,25-09-1853,01-10-1853
Delphingade,Nyboder,Delfingade,0,0,0,0,4,03-07-1853,09-07-1853
Delphingade,Nyboder,Delfingade,0,0,0,0,4,04-09-1853,10-09-1853
Delphingade,Nyboder,Delfingade,2,1,2,0,4,07-08-1853,13-08-1853
Delphingade,Nyboder,Delfingade,3,2,2,2,4,10-07-1853,16-07-1853
Delphingade,Nyboder,Delfingade,0,0,0,0,4,11-09-1853,17-09-1853
Delphingade,Nyboder,Delfingade,0,0,0,0,4,12-06-1853,18-06-1853
Delphingade,Nyboder,Delfingade,0,0,0,0,4,14-08-1853,20-08-1853
Delphingade,Nyboder,Delfingade,2,1,2,1,4,17-07-1853,23-07-1853
Delphingade,Nyboder,Delfingade,0,0,0,0,4,18-09-1853,24-09-1853
Delphingade,Nyboder,Delfingade,2,1,0,1,4,19-06-1853,25-06-1853
Delphingade,Nyboder,Delfingade,0,0,0,0,4,21-08-1853,27-08-1853
Delphingade,Nyboder,Delfingade,6,4,4,3,4,24-07-1853,30-07-1853
Delphingade,Nyboder,Delfingade,0,0,0,0,4,25-09-1853,01-10-1853
Delphingade,Nyboder,Delfingade,0,0,0,0,4,26-06-1853,02-07-1853
Delphingade,Nyboder,Delfingade,0,0,0,0,4,28-08-1853,03-09-1853
Delphingade,Nyboder,Delfingade,3,9,0,6,4,31-07-1853,06-08-1853
Didrikbadskjærs Gang,Kjoebmager,Diderikbadskjærsgang,0,0,0,0,109,03-07-1853,09-07-1853
Didrikbadskjærs Gang,Kjoebmager,Diderikbadskjærsgang,0,0,0,0,109,12-06-1853,18-06-1853
Didrikbadskjærs Gang,Kjoebmager,Diderikbadskjærsgang,0,0,0,0,109,19-06-1853,25-06-1853
Didrikbadskjærs Gang,Kjoebmager,Diderikbadskjærsgang,0,0,0,0,109,26-06-1853,02-07-1853
Didrikbadskjærs Gang,Kjoebmager,Diderikbadskjærsgang,0,3,0,2,109,10-07-1853,16-07-1853
Didrikbadskjærs Gang,Kjoebmager,Diderikbadskjærsgang,0,2,0,1,109,17-07-1853,23-07-1853
Didrikbadskjærs Gang,Kjoebmager,Diderikbadskjærsgang,0,2,0,1,109,24-07-1853,30-07-1853
Didrikbadskjærs Gang,Kjoebmager,Diderikbadskjærsgang,1,0,1,0,109,31-07-1853,06-08-1853
Didrikbadskjærs Gang,Kjoebmager,Diderikbadskjærsgang,0,4,0,4,109,07-08-1853,13-08-1853
Didrikbadskjærs Gang,Kjoebmager,Diderikbadskjærsgang,1,0,0,0,109,14-08-1853,20-08-1853
Didrikbadskjærs Gang,Kjoebmager,Diderikbadskjærsgang,0,2,0,1,109,21-08-1853,27-08-1853
Didrikbadskjærs Gang,Kjoebmager,Diderikbadskjærsgang,3,1,0,0,109,28-08-1853,03-09-1853
Didrikbadskjærs Gang,Kjoebmager,Diderikbadskjærsgang,0,0,0,0,109,04-09-1853,10-09-1853
Didrikbadskjærs Gang,Kjoebmager,Diderikbadskjærsgang,0,0,0,0,109,11-09-1853,17-09-1853
Didrikbadskjærs Gang,Kjoebmager,Diderikbadskjærsgang,0,0,0,0,109,18-09-1853,24-09-1853
Didrikbadskjærs Gang,Kjoebmager,Diderikbadskjærsgang,0,0,0,0,109,25-09-1853,01-10-1853
Dronningens Tvergade,St. Annae Vester,Dronningens Tvergade,2,8,2,5,39,03-07-1853,09-07-1853
Dronningens Tvergade,St. Annae Oester,Dronningens Tvergade,0,0,0,0,59,03-07-1853,09-07-1853
Dronningens Tvergade,St. Annae Vester,Dronningens Tvergade,0,0,0,0,39,04-09-1853,10-09-1853
Dronningens Tvergade,St. Annae Vester,Dronningens Tvergade,8,13,5,11,39,10-07-1853,16-07-1853
Dronningens Tvergade,St. Annae Vester,Dronningens Tvergade,0,0,0,0,39,11-09-1853,17-09-1853
Dronningens Tvergade,St. Annae Vester,Dronningens Tvergade,0,0,0,0,39,12-06-1853,18-06-1853
Dronningens Tvergade,St. Annae Vester,Dronningens Tvergade,0,0,0,0,39,14-08-1853,20-08-1853
Dronningens Tvergade,St. Annae Vester,Dronningens Tvergade,8,28,5,18,39,17-07-1853,23-07-1853
Dronningens Tvergade,St. Annae Vester,Dronningens Tvergade,0,0,0,0,39,18-09-1853,24-09-1853
Dronningens Tvergade,St. Annae Vester,Dronningens Tvergade,0,0,0,0,39,19-06-1853,25-06-1853
Dronningens Tvergade,St. Annae Vester,Dronningens Tvergade,0,0,0,0,39,21-08-1853,27-08-1853
Dronningens Tvergade,St. Annae Vester,Dronningens Tvergade,6,7,5,4,39,24-07-1853,30-07-1853
Dronningens Tvergade,St. Annae Vester,Dronningens Tvergade,0,0,1,0,39,25-09-1853,01-10-1853
Dronningens Tvergade,St. Annae Vester,Dronningens Tvergade,0,1,0,0,39,26-06-1853,02-07-1853
Dronningens Tvergade,St. Annae Vester,Dronningens Tvergade,0,0,0,0,39,28-08-1853,03-09-1853
Dronningens Tvergade,St. Annae Vester,Dronningens Tvergade,2,2,2,0,39,31-07-1853,06-08-1853
Dronningens Tvergade,St. Annae Vester,Dronningens Tvergade,0,1,0,0,39,07-08-1853,13-08-1853
Dronningens Tvergade,St. Annae Oester,Dronningens Tvergade,0,0,0,0,59,12-06-1853,18-06-1853
Dronningens Tvergade,St. Annae Oester,Dronningens Tvergade,0,0,0,0,59,19-06-1853,25-06-1853
Dronningens Tvergade,St. Annae Oester,Dronningens Tvergade,0,0,0,0,59,26-06-1853,02-07-1853
Dronningens Tvergade,St. Annae Oester,Dronningens Tvergade,0,0,0,0,59,10-07-1853,16-07-1853
Dronningens Tvergade,St. Annae Oester,Dronningens Tvergade,1,3,0,2,59,17-07-1853,23-07-1853
Dronningens Tvergade,St. Annae Oester,Dronningens Tvergade,0,2,0,0,59,24-07-1853,30-07-1853
Dronningens Tvergade,St. Annae Oester,Dronningens Tvergade,0,0,0,0,59,31-07-1853,06-08-1853
Dronningens Tvergade,St. Annae Oester,Dronningens Tvergade,0,0,0,0,59,14-08-1853,20-08-1853
Dronningens Tvergade,St. Annae Oester,Dronningens Tvergade,0,0,0,0,59,21-08-1853,27-08-1853
Dronningens Tvergade,St. Annae Oester,Dronningens Tvergade,0,0,0,0,59,28-08-1853,03-09-1853
Dronningens Tvergade,St. Annae Oester,Dronningens Tvergade,0,0,0,0,59,04-09-1853,10-09-1853
Dronningens Tvergade,St. Annae Oester,Dronningens Tvergade,0,0,0,0,59,11-09-1853,17-09-1853
Dronningens Tvergade,St. Annae Oester,Dronningens Tvergade,0,0,0,0,59,18-09-1853,24-09-1853
Dronningens Tvergade,St. Annae Oester,Dronningens Tvergade,0,0,0,0,59,25-09-1853,01-10-1853
Dronningensgade,Christianshavn,Dronningensgade,0,0,0,0,74,12-06-1853,18-06-1853
Dronningensgade,Christianshavn,Dronningensgade,0,0,0,0,74,19-06-1853,25-06-1853
Dronningensgade,Christianshavn,Dronningensgade,0,1,0,1,74,26-06-1853,02-07-1853
Dronningensgade,Christianshavn,Dronningensgade,3,6,2,4,74,10-07-1853,16-07-1853
Dronningensgade,Christianshavn,Dronningensgade,16,18,12,16,74,17-07-1853,23-07-1853
Dronningensgade,Christianshavn,Dronningensgade,50,58,32,44,74,24-07-1853,30-07-1853
Dronningensgade,Christianshavn,Dronningensgade,25,23,11,12,74,31-07-1853,06-08-1853
Dronningensgade,Christianshavn,Dronningensgade,2,13,1,5,74,07-08-1853,13-08-1853
Dronningensgade,Christianshavn,Dronningensgade,3,1,2,1,74,14-08-1853,20-08-1853
Dronningensgade,Christianshavn,Dronningensgade,2,0,1,0,74,21-08-1853,27-08-1853
Dronningensgade,Christianshavn,Dronningensgade,0,0,0,0,74,28-08-1853,03-09-1853
Dronningensgade,Christianshavn,Dronningensgade,0,0,0,0,74,04-09-1853,10-09-1853
Dronningensgade,Christianshavn,Dronningensgade,0,0,0,0,74,11-09-1853,17-09-1853
Dronningensgade,Christianshavn,Dronningensgade,1,0,1,0,74,18-09-1853,24-09-1853
Dronningensgade,Christianshavn,Dronningensgade,0,0,0,0,74,25-09-1853,01-10-1853
Dronningensgade,Christianshavn,Dronningensgade,0,3,0,3,74,03-07-1853,09-07-1853
Dronniugens Tvergade,St. Annae Oester,Dronniugens Tvergade,0,0,0,0,59,07-08-1853,13-08-1853
Dybensgade,Oester,Dybensgade,0,0,0,0,143,03-07-1853,09-07-1853
Dybensgade,Oester,Dybensgade,0,0,0,0,143,12-06-1853,18-06-1853
Dybensgade,Oester,Dybensgade,0,0,0,0,143,19-06-1853,25-06-1853
Dybensgade,Oester,Dybensgade,1,0,0,0,143,26-06-1853,02-07-1853
Dybensgade,Oester,Dybensgade,0,4,0,2,143,10-07-1853,16-07-1853
Dybensgade,Oester,Dybensgade,2,2,0,0,143,17-07-1853,23-07-1853
Dybensgade,Oester,Dybensgade,1,3,1,2,143,24-07-1853,30-07-1853
Dybensgade,Oester,Dybensgade,1,0,1,0,143,31-07-1853,06-08-1853
Dybensgade,Oester,Dybensgade,4,5,3,3,143,07-08-1853,13-08-1853
Dybensgade,Oester,Dybensgade,0,2,0,2,143,14-08-1853,20-08-1853
Dybensgade,Oester,Dybensgade,0,0,0,0,143,21-08-1853,27-08-1853
Dybensgade,Oester,Dybensgade,0,0,0,0,143,28-08-1853,03-09-1853
Dybensgade,Oester,Dybensgade,0,1,0,0,143,04-09-1853,10-09-1853
Dybensgade,Oester,Dybensgade,0,0,0,0,143,11-09-1853,17-09-1853
Dybensgade,Oester,Dybensgade,0,0,0,0,143,18-09-1853,24-09-1853
Dybensgade,Oester,Dybensgade,0,0,0,0,143,25-09-1853,01-10-1853
Elefantgade,Nyboder,Elefantgade,2,1,2,1,7,03-07-1853,09-07-1853
Elefantgade,Nyboder,Elefantgade,0,1,0,1,7,04-09-1853,10-09-1853
Elefantgade,Nyboder,Elefantgade,0,0,0,0,7,07-08-1853,13-08-1853
Elefantgade,Nyboder,Elefantgade,1,2,1,1,7,10-07-1853,16-07-1853
Elefantgade,Nyboder,Elefantgade,0,0,0,0,7,11-09-1853,17-09-1853
Elefantgade,Nyboder,Elefantgade,0,0,0,0,7,12-06-1853,18-06-1853
Elefantgade,Nyboder,Elefantgade,0,0,0,0,7,14-08-1853,20-08-1853
Elefantgade,Nyboder,Elefantgade,0,7,0,5,7,17-07-1853,23-07-1853
Elefantgade,Nyboder,Elefantgade,0,0,0,0,7,18-09-1853,24-09-1853
Elefantgade,Nyboder,Elefantgade,0,0,0,0,7,19-06-1853,25-06-1853
Elefantgade,Nyboder,Elefantgade,1,0,1,0,7,21-08-1853,27-08-1853
Elefantgade,Nyboder,Elefantgade,1,4,1,3,7,24-07-1853,30-07-1853
Elefantgade,Nyboder,Elefantgade,0,0,0,0,7,25-09-1853,01-10-1853
Elefantgade,Nyboder,Elefantgade,1,0,1,0,7,26-06-1853,02-07-1853
Elefantgade,Nyboder,Elefantgade,1,1,1,1,7,28-08-1853,03-09-1853
Elefantgade,Nyboder,Elefantgade,2,4,2,3,7,31-07-1853,06-08-1853
Elsdyrsgade,Nyboder,Elsdyrsgade,1,1,1,1,5,03-07-1853,09-07-1853
Elsdyrsgade,Nyboder,Elsdyrsgade,0,0,0,0,5,04-09-1853,10-09-1853
Elsdyrsgade,Nyboder,Elsdyrsgade,0,1,0,1,5,07-08-1853,13-08-1853
Elsdyrsgade,Nyboder,Elsdyrsgade,2,1,0,1,5,10-07-1853,16-07-1853
Elsdyrsgade,Nyboder,Elsdyrsgade,0,0,0,0,5,11-09-1853,17-09-1853
Elsdyrsgade,Nyboder,Elsdyrsgade,0,0,0,0,5,12-06-1853,18-06-1853
Elsdyrsgade,Nyboder,Elsdyrsgade,1,2,0,1,5,14-08-1853,20-08-1853
Elsdyrsgade,Nyboder,Elsdyrsgade,2,5,2,5,5,17-07-1853,23-07-1853
Elsdyrsgade,Nyboder,Elsdyrsgade,0,0,0,0,5,18-09-1853,24-09-1853
Elsdyrsgade,Nyboder,Elsdyrsgade,0,0,0,0,5,19-06-1853,25-06-1853
Elsdyrsgade,Nyboder,Elsdyrsgade,0,0,0,0,5,21-08-1853,27-08-1853
Elsdyrsgade,Nyboder,Elsdyrsgade,2,9,2,9,5,24-07-1853,30-07-1853
Elsdyrsgade,Nyboder,Elsdyrsgade,0,0,0,0,5,25-09-1853,01-10-1853
Elsdyrsgade,Nyboder,Elsdyrsgade,0,0,0,0,5,26-06-1853,02-07-1853
Elsdyrsgade,Nyboder,Elsdyrsgade,0,0,0,0,5,28-08-1853,03-09-1853
Elsdyrsgade,Nyboder,Elsdyrsgade,7,7,3,3,5,31-07-1853,06-08-1853
Enhjørnegade,Nyboder,Eenhjørnegade,1,0,1,0,19,03-07-1853,09-07-1853
Enhjørnegade,Nyboder,Eenhjørnegade,0,0,0,0,19,04-09-1853,10-09-1853
Enhjørnegade,Nyboder,Eenhjørnegade,0,0,0,0,19,07-08-1853,13-08-1853
Enhjørnegade,Nyboder,Eenhjørnegade,3,10,2,9,19,10-07-1853,16-07-1853
Enhjørnegade,Nyboder,Eenhjørnegade,0,0,0,0,19,11-09-1853,17-09-1853
Enhjørnegade,Nyboder,Eenhjørnegade,0,0,0,0,19,12-06-1853,18-06-1853
Enhjørnegade,Nyboder,Eenhjørnegade,0,0,0,0,19,14-08-1853,20-08-1853
Enhjørnegade,Nyboder,Eenhjørnegade,1,7,1,7,19,17-07-1853,23-07-1853
Enhjørnegade,Nyboder,Eenhjørnegade,0,0,0,0,19,18-09-1853,24-09-1853
Enhjørnegade,Nyboder,Eenhjørnegade,0,0,0,0,19,19-06-1853,25-06-1853
Enhjørnegade,Nyboder,Eenhjørnegade,0,0,0,0,19,21-08-1853,27-08-1853
Enhjørnegade,Nyboder,Eenhjørnegade,1,3,0,3,19,24-07-1853,30-07-1853
Enhjørnegade,Nyboder,Eenhjørnegade,0,0,0,0,19,25-09-1853,01-10-1853
Enhjørnegade,Nyboder,Eenhjørnegade,0,0,0,0,19,26-06-1853,02-07-1853
Enhjørnegade,Nyboder,Eenhjørnegade,0,0,0,0,19,28-08-1853,03-09-1853
Enhjørnegade,Nyboder,Eenhjørnegade,0,0,0,0,19,31-07-1853,06-08-1853
Exereerplads,Christianshavn,Exereerplads,0,0,0,0,82,12-06-1853,18-06-1853
Exereerplads,Christianshavn,Exereerplads,0,0,0,0,82,19-06-1853,25-06-1853
Exereerplads,Christianshavn,Exereerplads,0,0,0,0,82,26-06-1853,02-07-1853
Exereerplads,Christianshavn,Exereerplads,0,0,0,0,82,10-07-1853,16-07-1853
Exereerplads,Christianshavn,Exereerplads,0,0,0,0,82,17-07-1853,23-07-1853
Exereerplads,Christianshavn,Exereerplads,5,9,3,4,82,24-07-1853,30-07-1853
Exereerplads,Christianshavn,Exereerplads,5,8,2,5,82,31-07-1853,06-08-1853
Exereerplads,Christianshavn,Exereerplads,2,0,0,0,82,07-08-1853,13-08-1853
Exereerplads,Christianshavn,Exereerplads,0,0,0,0,82,14-08-1853,20-08-1853
Exereerplads,Christianshavn,Exereerplads,0,0,0,0,82,21-08-1853,27-08-1853
Exereerplads,Christianshavn,Exereerplads,0,0,0,0,82,28-08-1853,03-09-1853
Exereerplads,Christianshavn,Exereerplads,0,0,0,0,82,04-09-1853,10-09-1853
Exereerplads,Christianshavn,Exereerplads,0,0,0,0,82,11-09-1853,17-09-1853
Exereerplads,Christianshavn,Exereerplads,0,0,0,0,82,18-09-1853,24-09-1853
Exereerplads,Christianshavn,Exereerplads,0,0,0,0,82,25-09-1853,01-10-1853
Exereerplads,Christianshavn,Exereerplads,0,0,0,0,82,03-07-1853,09-07-1853
Farvergade,Vester,Farvegade,0,3,0,3,192,03-07-1853,09-07-1853
Farvergade,Vester,Farvegade,0,0,0,0,192,12-06-1853,18-06-1853
Farvergade,Vester,Farvegade,0,0,0,0,192,19-06-1853,25-06-1853
Farvergade,Vester,Farvegade,0,0,0,0,192,26-06-1853,02-07-1853
Farvergade,Vester,Farvegade,1,0,0,0,192,10-07-1853,16-07-1853
Farvergade,Vester,Farvegade,0,0,0,0,192,17-07-1853,23-07-1853
Farvergade,Vester,Farvegade,3,5,2,5,192,24-07-1853,30-07-1853
Farvergade,Vester,Farvegade,3,3,1,3,192,31-07-1853,06-08-1853
Farvergade,Vester,Farvegade,1,2,1,0,192,07-08-1853,13-08-1853
Farvergade,Vester,Farvegade,1,0,1,0,192,14-08-1853,20-08-1853
Farvergade,Vester,Farvegade,0,0,0,0,192,21-08-1853,27-08-1853
Farvergade,Vester,Farvegade,0,0,0,0,192,28-08-1853,03-09-1853
Farvergade,Vester,Farvegade,0,0,0,0,192,04-09-1853,10-09-1853
Farvergade,Vester,Farvegade,0,0,0,0,192,11-09-1853,17-09-1853
Farvergade,Vester,Farvegade,0,0,0,0,192,18-09-1853,24-09-1853
Farvergade,Vester,Farvegade,0,0,0,0,192,25-09-1853,01-10-1853
Frederiksberggade,Vester,Frederiksberggade,0,0,0,0,187,03-07-1853,09-07-1853
Frederiksborggade,Klaedebo,Frederiksborggade,0,0,0,0,169,03-07-1853,09-07-1853
Frederiksborggade,Klaedebo,Frederiksborggade,0,0,0,0,169,12-06-1853,18-06-1853
Frederiksborggade,Klaedebo,Frederiksborggade,0,0,0,0,169,19-06-1853,25-06-1853
Frederiksborggade,Klaedebo,Frederiksborggade,0,0,0,0,169,26-06-1853,02-07-1853
Frederiksborggade,Klaedebo,Frederiksborggade,0,0,0,0,169,10-07-1853,16-07-1853
Frederiksborggade,Klaedebo,Frederiksborggade,1,2,0,2,169,17-07-1853,23-07-1853
Frederiksborggade,Klaedebo,Frederiksborggade,0,0,0,0,169,24-07-1853,30-07-1853
Frederiksborggade,Klaedebo,Frederiksborggade,0,0,0,0,169,31-07-1853,06-08-1853
Frederiksborggade,Klaedebo,Frederiksborggade,0,0,0,0,169,07-08-1853,13-08-1853
Frederiksborggade,Klaedebo,Frederiksborggade,0,0,0,0,169,14-08-1853,20-08-1853
Frederiksborggade,Klaedebo,Frederiksborggade,0,0,0,0,169,21-08-1853,27-08-1853
Frederiksborggade,Klaedebo,Frederiksborggade,0,0,0,0,169,28-08-1853,03-09-1853
Frederiksborggade,Klaedebo,Frederiksborggade,0,1,0,1,169,04-09-1853,10-09-1853
Frederiksborggade,Klaedebo,Frederiksborggade,0,0,0,0,169,11-09-1853,17-09-1853
Frederiksborggade,Klaedebo,Frederiksborggade,0,0,0,0,169,18-09-1853,24-09-1853
Frederiksborggade,Klaedebo,Frederiksborggade,0,0,0,0,169,25-09-1853,01-10-1853
Frederiksborggade,Vester,Frederiksborggade,0,0,0,0,187,12-06-1853,18-06-1853
Frederiksborggade,Vester,Frederiksborggade,0,0,0,0,187,19-06-1853,25-06-1853
Frederiksborggade,Vester,Frederiksborggade,0,0,0,0,187,26-06-1853,02-07-1853
Frederiksborggade,Vester,Frederiksborggade,0,0,0,0,187,10-07-1853,16-07-1853
Frederiksborggade,Vester,Frederiksborggade,0,0,0,0,187,17-07-1853,23-07-1853
Frederiksborggade,Vester,Frederiksborggade,0,0,0,0,187,24-07-1853,30-07-1853
Frederiksborggade,Vester,Frederiksborggade,0,1,0,1,187,31-07-1853,06-08-1853
Frederiksborggade,Vester,Frederiksborggade,0,0,0,0,187,07-08-1853,13-08-1853
Frederiksborggade,Vester,Frederiksborggade,0,0,0,0,187,14-08-1853,20-08-1853
Frederiksborggade,Vester,Frederiksborggade,1,0,1,0,187,21-08-1853,27-08-1853
Frederiksborggade,Vester,Frederiksborggade,0,0,0,0,187,28-08-1853,03-09-1853
Frederiksborggade,Vester,Frederiksborggade,0,0,0,0,187,04-09-1853,10-09-1853
Frederiksborggade,Vester,Frederiksborggade,0,0,0,0,187,11-09-1853,17-09-1853
Frederiksborggade,Vester,Frederiksborggade,0,0,0,0,187,18-09-1853,24-09-1853
Frederiksborggade,Vester,Frederiksborggade,0,0,0,0,187,25-09-1853,01-10-1853
Frederiksholms Canal,Vester,Frederikshoms Kanal,0,0,0,0,196,03-07-1853,09-07-1853
Frederiksholms Canal,Vester,Frederikshoms Kanal,0,0,0,0,196,12-06-1853,18-06-1853
Frederiksholms Canal,Vester,Frederikshoms Kanal,0,0,0,0,196,19-06-1853,25-06-1853
Frederiksholms Canal,Vester,Frederikshoms Kanal,0,0,0,0,196,26-06-1853,02-07-1853
Frederiksholms Canal,Vester,Frederikshoms Kanal,0,0,0,0,196,10-07-1853,16-07-1853
Frederiksholms Canal,Vester,Frederikshoms Kanal,0,0,0,0,196,17-07-1853,23-07-1853
Frederiksholms Canal,Vester,Frederikshoms Kanal,0,1,0,1,196,24-07-1853,30-07-1853
Frederiksholms Canal,Vester,Frederikshoms Kanal,1,1,0,1,196,31-07-1853,06-08-1853
Frederiksholms Canal,Vester,Frederikshoms Kanal,2,0,1,0,196,07-08-1853,13-08-1853
Frederiksholms Canal,Vester,Frederikshoms Kanal,0,0,0,0,196,14-08-1853,20-08-1853
Frederiksholms Canal,Vester,Frederikshoms Kanal,0,0,0,0,196,21-08-1853,27-08-1853
Frederiksholms Canal,Vester,Frederikshoms Kanal,0,0,0,0,196,28-08-1853,03-09-1853
Frederiksholms Canal,Vester,Frederikshoms Kanal,0,0,0,0,196,04-09-1853,10-09-1853
Frederiksholms Canal,Vester,Frederikshoms Kanal,0,0,0,0,196,11-09-1853,17-09-1853
Frederiksholms Canal,Vester,Frederikshoms Kanal,0,0,0,0,196,18-09-1853,24-09-1853
Frederiksholms Canal,Vester,Frederikshoms Kanal,0,0,0,0,196,25-09-1853,01-10-1853
Gammelmønt,Kjoebmager,Gammelmønt,0,0,0,0,104,03-07-1853,09-07-1853
Gammelmønt,Kjoebmager,Gammelmønt,0,0,0,0,104,12-06-1853,18-06-1853
Gammelmønt,Kjoebmager,Gammelmønt,0,0,0,0,104,19-06-1853,25-06-1853
Gammelmønt,Kjoebmager,Gammelmønt,0,0,0,0,104,26-06-1853,02-07-1853
Gammelmønt,Kjoebmager,Gammelmønt,2,0,1,0,104,10-07-1853,16-07-1853
Gammelmønt,Kjoebmager,Gammelmønt,2,2,1,1,104,17-07-1853,23-07-1853
Gammelmønt,Kjoebmager,Gammelmønt,5,3,2,2,104,24-07-1853,30-07-1853
Gammelmønt,Kjoebmager,Gammelmønt,3,7,0,5,104,31-07-1853,06-08-1853
Gammelmønt,Kjoebmager,Gammelmønt,0,2,0,1,104,07-08-1853,13-08-1853
Gammelmønt,Kjoebmager,Gammelmønt,2,2,1,2,104,14-08-1853,20-08-1853
Gammelmønt,Kjoebmager,Gammelmønt,0,3,0,2,104,21-08-1853,27-08-1853
Gammelmønt,Kjoebmager,Gammelmønt,0,0,0,0,104,28-08-1853,03-09-1853
Gammelmønt,Kjoebmager,Gammelmønt,0,0,0,0,104,04-09-1853,10-09-1853
Gammelmønt,Kjoebmager,Gammelmønt,0,0,0,0,104,11-09-1853,17-09-1853
Gammelmønt,Kjoebmager,Gammelmønt,0,0,0,0,104,18-09-1853,24-09-1853
Gammelmønt,Kjoebmager,Gammelmønt,0,0,0,0,104,25-09-1853,01-10-1853
Gammelstrand,Strand,Gammelstrand,0,0,0,0,127,03-07-1853,09-07-1853
Gammelstrand,Strand,Gammelstrand,0,0,0,0,127,12-06-1853,18-06-1853
Gammelstrand,Strand,Gammelstrand,0,0,0,0,127,19-06-1853,25-06-1853
